wavelength_nm,R,G,B,Gray
408.7,0.623388844,0.392254155,0.735095574,0.54827746
408.8,0.625033445,0.392764054,0.73666702,0.549334942
408.9,0.626678046,0.393273953,0.738238467,0.550392424
409.0,0.628322647,0.393783853,0.739809913,0.551449906
409.1,0.629967248,0.394293752,0.74138136,0.552507387
409.2,0.63161185,0.394803651,0.742952806,0.553564869
409.3,0.633256451,0.39531355,0.744524253,0.554622351
409.4,0.634901052,0.39582345,0.746095699,0.555679833
409.5,0.636920855,0.396765876,0.74780693,0.557088937
409.6,0.638964333,0.397735596,0.74952698,0.55852023
409.7,0.641007812,0.398705315,0.751247031,0.559951522
409.8,0.64305129,0.399675034,0.752967082,0.561382814
409.9,0.645094769,0.400644753,0.754687132,0.562814106
410.0,0.647138247,0.401614472,0.756407183,0.564245398
410.1,0.649181725,0.402584192,0.758127234,0.56567669
410.2,0.651225204,0.403553911,0.759847285,0.567107983
410.3,0.653161089,0.404469669,0.761523859,0.568475589
410.4,0.653234727,0.404451458,0.762447938,0.568740908
410.5,0.653308366,0.404433247,0.763372017,0.569006227
410.6,0.653382005,0.404415037,0.764296095,0.569271547
410.7,0.653455644,0.404396826,0.765220174,0.569536866
410.8,0.653529283,0.404378615,0.766144253,0.569802185
410.9,0.653602922,0.404360405,0.767068332,0.570067505
411.0,0.653676561,0.404342194,0.767992411,0.570332824
411.1,0.653750199,0.404323983,0.76891649,0.570598143
411.2,0.653562084,0.404139211,0.769696868,0.570678666
411.3,0.65208317,0.403133071,0.769768608,0.569847891
411.4,0.650604257,0.40212693,0.769840348,0.569017116
411.5,0.649125343,0.40112079,0.769912088,0.568186341
411.6,0.647646429,0.400114649,0.769983828,0.567355566
411.7,0.646167515,0.399108509,0.770055568,0.566524791
411.8,0.644688601,0.398102368,0.770127308,0.565694016
411.9,0.643209688,0.397096227,0.770199047,0.564863241
412.0,0.641730774,0.396090087,0.770270787,0.564032466
412.1,0.640348965,0.395629403,0.770887449,0.563671605
412.2,0.639213699,0.396553596,0.772887627,0.564503822
412.3,0.638078434,0.397477788,0.774887805,0.56533604
412.4,0.636943168,0.398401981,0.776887983,0.566168257
412.5,0.635807902,0.399326173,0.778888162,0.567000474
412.6,0.634672636,0.400250366,0.78088834,0.567832691
412.7,0.633537371,0.401174558,0.782888518,0.568664909
412.8,0.632402105,0.402098751,0.784888696,0.569497126
412.9,0.631266839,0.403022943,0.786888874,0.570329343
413.0,0.631090348,0.403921861,0.788378338,0.57120108
413.1,0.632372892,0.404782316,0.789090613,0.572132958
413.2,0.633655435,0.405642771,0.789802889,0.573064835
413.3,0.634937979,0.406503226,0.790515164,0.573996713
413.4,0.636220522,0.407363681,0.791227439,0.57492859
413.5,0.637503066,0.408224136,0.791939714,0.575860468
413.6,0.638785609,0.409084591,0.792651989,0.576792345
413.7,0.640068153,0.409945046,0.793364265,0.577724223
413.8,0.641350696,0.410805501,0.79407654,0.5786561
413.9,0.642767953,0.411821681,0.795010308,0.579762673
414.0,0.644314369,0.412987165,0.796156439,0.581036741
414.1,0.645860785,0.414152649,0.79730257,0.582310808
414.2,0.647407201,0.415318133,0.798448702,0.583584876
414.3,0.648953617,0.416483617,0.799594833,0.584858943
414.4,0.650500033,0.417649101,0.800740964,0.586133011
414.5,0.652046449,0.418814585,0.801887095,0.587407078
414.6,0.653592865,0.419980069,0.803033226,0.588681146
414.7,0.655139281,0.421145553,0.804179357,0.589955213
414.8,0.655455536,0.421364274,0.804989477,0.59036714
414.9,0.655032113,0.421013718,0.805597559,0.590260673
415.0,0.65460869,0.420663162,0.80620564,0.590154206
415.1,0.654185266,0.420312606,0.806813722,0.590047739
415.2,0.653761843,0.419962051,0.807421803,0.589941272
415.3,0.653338419,0.419611495,0.808029885,0.589834806
415.4,0.652914996,0.419260939,0.808637966,0.589728339
415.5,0.652491572,0.418910383,0.809246048,0.589621872
415.6,0.652068149,0.418559827,0.809854129,0.589515405
415.7,0.650765576,0.417651175,0.810252821,0.588865897
415.8,0.649151658,0.416544876,0.810577359,0.588024073
415.9,0.64753774,0.415438576,0.810901897,0.587182249
416.0,0.645923821,0.414332277,0.811226435,0.586340425
416.1,0.644309903,0.413225978,0.811550973,0.585498601
416.2,0.642695985,0.412119678,0.81187551,0.584656777
416.3,0.641082066,0.411013379,0.812200048,0.583814953
416.4,0.639468148,0.409907079,0.812524586,0.582973129
416.5,0.637854229,0.40880078,0.812849124,0.582131305
416.6,0.637464392,0.408540522,0.812978549,0.581946116
416.7,0.637286431,0.408426705,0.813074203,0.581874584
416.8,0.637108471,0.408312888,0.813169856,0.581803053
416.9,0.63693051,0.408199071,0.813265509,0.581731521
417.0,0.63675255,0.408085254,0.813361163,0.581659989
417.1,0.636574589,0.407971438,0.813456816,0.581588458
417.2,0.636396628,0.407857621,0.813552469,0.581516926
417.3,0.636218668,0.407743804,0.813648122,0.581445394
417.4,0.636040707,0.407629987,0.813743776,0.581373862
