wavelength_nm,R,G,B,Gray
418.8,0.356107299,0.425317953,0.595024032,0.397907947
418.9,0.356402652,0.425707941,0.59587385,0.398275685
419.0,0.356698005,0.426097929,0.596723667,0.398643423
419.1,0.356993358,0.426487917,0.597573484,0.399011161
419.2,0.35706449,0.426406601,0.597187311,0.398995642
419.3,0.356206294,0.42437188,0.591678356,0.397391643
419.4,0.355348097,0.422337159,0.586169401,0.395787645
419.5,0.354489901,0.420302439,0.580660445,0.394183646
419.6,0.353631705,0.418267718,0.57515149,0.392579648
419.7,0.352773509,0.416232997,0.569642535,0.390975649
419.8,0.351915313,0.414198276,0.564133579,0.389371651
419.9,0.351057116,0.412163556,0.558624624,0.387767652
420.0,0.35019892,0.410128835,0.553115669,0.386163654
420.1,0.349635707,0.408827833,0.549406191,0.385117196
420.2,0.349734158,0.409172605,0.549733044,0.385321332
420.3,0.349832609,0.409517378,0.550059897,0.385525469
420.4,0.34993106,0.40986215,0.55038675,0.385729606
420.5,0.350029512,0.410206922,0.550713602,0.385933743
420.6,0.350127963,0.410551694,0.551040455,0.38613788
420.7,0.350226414,0.410896466,0.551367308,0.386342017
420.8,0.350324865,0.411241238,0.551694161,0.386546153
420.9,0.350423316,0.41158601,0.552021014,0.38675029
421.0,0.350831645,0.412644493,0.553203706,0.387449298
421.1,0.351663835,0.414679214,0.555557046,0.38882521
421.2,0.352496025,0.416713934,0.557910386,0.390201121
421.3,0.353328215,0.418748655,0.560263726,0.391577032
421.4,0.354160406,0.420783376,0.562617066,0.392952943
421.5,0.354992596,0.422818097,0.564970407,0.394328854
421.6,0.355824786,0.424852817,0.567323747,0.395704765
421.7,0.356656976,0.426887538,0.569677087,0.397080676
421.8,0.357489167,0.428922259,0.572030427,0.398456588
421.9,0.35813606,0.430863013,0.574109674,0.399674463
422.0,0.358622743,0.432722522,0.575951936,0.400755696
422.1,0.359109426,0.43458203,0.577794197,0.40183693
422.2,0.359596108,0.436441539,0.579636458,0.402918164
